Node Type,name,single,release_date,genre,notable,id,written_date,stage_name,notoriety_date,release_year,grau_saida,grau_entrada,grau_total
Person,Kevin Lopez,,,,,13762,,,,,1,0,1
Song,Tidal Memoir,True,2020,Desert Rock,False,13763,,,,2020.0,5,7,12
Person,Konrad Szpyt,,,,,13764,, Luna Rey,,,1,0,1
Person,Jan Jaśko,,,,,13765,,,,,1,0,1
Person,Bobby Hester,,,,,13766,,,,,2,0,2
Person,Matthew Smith,,,,,13767,,,,,2,0,2
Song,Salt-Stained Serenade,False,2027,Dream Pop,True,13768,,,,2027.0,4,9,13
Person,Ming Hou,,,,,13769,,,,,2,0,2
Person,Chao Lin,,,,,13770,,,,,1,0,1
Person,Lei Yi,,,,,13771,,,,,1,0,1
Album,Maritime Echoes,,1996,Doom Metal,True,13772,1993,,,1996.0,1,6,7
Person,Xia Fang,,,,,13773,,,,,2,0,2
Person,Xiulan Xie,,,,,13774,,,,,1,0,1
Person,Yan Qiao,,,,,13775,,,,,1,0,1
Person,Li Lin,,,,,13776,,,,,1,0,1
Album,Gravity's Anchor,,2004,Oceanus Folk,True,13777,,,,2004.0,1,4,5
Person,Nakul Samra,,,,,13778,,,,,1,0,1
Person,Lagan Bhalla,,,,,13779,,,,,2,0,2
RecordLabel,Premier Pulse,,,,,13780,,,,,0,1,1
Song,Lead Weight Blues,True,2027,Synthwave,True,13781,,,,2027.0,1,9,10
Person,Yang Cai,,,,,13782,,,,,1,0,1
Person,Xiuying Cao,,,,,13783,,,,,1,0,1
Song,Sinking Certainty,True,2023,Americana,True,13784,,,,2023.0,2,4,6
Person,Chao Cui,,,,,13785,,,,,1,0,1
Song,Concrete Destiny,True,2024,Dream Pop,True,13786,2024,,,2024.0,3,9,12
Person,Rachel Hogan,,,,,13787,,,,,1,0,1
Person,Brandon Wilson,,,,,13788,,,,,1,0,1
Person,John Brooks,,,,,13789,,,,,1,0,1
Person,Kimberly Kim,,,,,13790,,,,,1,0,1
Person,Jason Lewis,,,,,13791,,,,,1,0,1
Person,Li Jin,,,,,13792,,,,,1,0,1
Person,Min Jia,,,,,13793,,,,,1,0,1
Song,Where Are My Bones?,True,2020,Indie Rock,True,13794,,,,2020.0,2,6,8
Person,Dean Mullins,,,,,13795,, Frankie Vale,,,1,0,1
Person,Valerie Stafford,,,,,13796,,,,,1,0,1
Person,Ruy Villa Coloma,,,,,13797,,,,,2,0,2
Person,Kristen Rice,,,,,13798,,,,,1,0,1
Song,Bread and Misery,True,2026,Blues Rock,True,13799,,,2026,2026.0,2,2,4
Song,The Artful Dodger's Lament,True,2019,Psychedelic Rock,True,13800,,,,2019.0,6,8,14
Person,Na Dong,,,,,13801,,,,,1,0,1
Person,Jim Miller,,,,,13802,,,,,2,0,2
Person,Yong Wei,,,,,13803,,,,,2,0,2
Album,Workhouse Whispers,,2006,Dream Pop,True,13804,,,2006,2006.0,1,5,6
Album,Chasing Her Smile,,2017,Americana,True,13805,,,,2017.0,2,5,7
Person,Tao Jiang,,,,,13806,,,,,2,0,2
Person,Tao Feng,,,,,13807,,,,,3,0,3
Song,Her Way or the Highway,True,2028,Dream Pop,True,13808,,,,2028.0,3,3,6
Person,Daniel Cooper,,,,,13809,,,,,2,0,2
Person,Eric Briggs,,,,,13810,,,,,4,0,4
Album,Dancing to Her Rhythm,,2002,Southern Gothic Rock,True,13811,2002,,,2002.0,3,4,7
Person,Bruno Majtczak,,,,,13812,,,,,1,0,1
Album,Wrapped Around Her Wishes,,2024,Dream Pop,True,13813,,,,2024.0,5,3,8
Person,Jing Cui,,,,,13814,,,,,1,0,1
Person,Jing Hu,,,,,13815,,,,,1,0,1
Person,Jie Fu,,,,,13816,,,,,1,0,1
Song,Warsaw Veins,False,2027,Space Rock,True,13817,2027,,,2027.0,11,7,18
Person,Dennis Mcdowell,,,,,13818,,,,,2,0,2
Song,Ancestral Crimson,True,1995,Indie Rock,True,13819,1995,,,1995.0,3,6,9
Song,Mazovia's Pulse,True,2025,Lo-Fi Electronica,True,13820,2025,,,2025.0,9,4,13
Song,Heritage in Red,True,2023,Doom Metal,True,13821,,,,2023.0,2,5,7
Person,Ignatz Thanel-Hornich,,,,,13822,,,,,1,0,1
Song,Verses Unfolding,True,1994,Blues Rock,True,13823,1991,,,1994.0,2,6,8
Album,Whispers Between Stanzas,,2020,Indie Folk,True,13824,,,,2020.0,4,8,12
Person,James Cooper,,,,,13825,,,,,1,0,1
Person,Xiuying He,,,,,13826,,,,,2,0,2
Person,Ming Xie,,,,,13827,,,,,1,0,1
Person,Jing Kang,,,,,13828,,,,,1,0,1
Person,Guiying Chang,,,,,13829,,,,,1,0,1
Person,Wei Mo,,,,,13830,,,,,1,0,1
Person,Michelle Blair,,,,,13831,,,,,1,0,1
Song,The Dialect of Dreams,True,2004,Blues Rock,True,13832,2004,,,2004.0,4,4,8
Person,Nathalie Striebitz,,,,,13833,,,,,1,0,1
Song,Ink's Intimate Tongue,False,2023,Synthwave,True,13834,,,,2023.0,4,5,9
Person,Dawn Hopkins,,,,,13835,,,,,1,0,1
Person,Casey Perez,,,,,13836,,,,,1,0,1
Person,Sara Berger,,,,,13837,,,,,1,0,1
Person,Kenneth Douglas,,,,,13838,,,,,1,0,1
Person,Brandon Dillon,,,,,13839,,,,,1,0,1
RecordLabel,Formia Groove,,,,,13840,,,,,0,2,2
Song,Whispers of Signe,True,2018,Dream Pop,True,13841,2018,,,2018.0,2,5,7
Album,Echoes from Her Horizon,,2030,Dream Pop,True,13842,,,,2030.0,7,7,14
Person,Theresa Jones,,,,,13843,,,,,2,0,2
Person,Sean Phillips,,,,,13844,,,,,1,0,1
Person,Ping Gu,,,,,13845,,,,,1,0,1
Person,Li Ren,,,,,13846,,,,,2,0,2
Person,Jun Jia,,,,,13847,,,,,1,0,1
Song,Silent Letters of Signe,True,2012,Jazz Surf Rock,True,13848,,,,2012.0,3,5,8
Person,Lei Song,,,,,13849,,,,,1,0,1
Song,Traced by Her Name,True,2024,Doom Metal,True,13850,,,,2024.0,4,5,9
Person,Rómulo Huertas,,,,,13851,,,,,7,0,7
Song,She Ignites,True,2029,Dream Pop,True,13852,,,,2029.0,2,10,12
Person,Annunziata Disdero,,,,,13853,,Annunziata,,,1,0,1
Person,Mattia Pepe,,,,,13854,,,,,1,0,1
Person,Jacopo Vianello,,,,,13855,,,,,1,0,1
Person,Giustino Carocci,,,,,13856,,,,,1,0,1
Person,Lara Scaramucci-Santi,,,,,13857,,,,,1,0,1
Person,Camilla Zaccagnini-Bertoni,,,,,13858,,,,,2,0,2
Person,Fortunata Zeffirelli,,,,,13859,,,,,2,0,2
Person,Emilio Farnese,,,,,13860,,,,,1,0,1
Song,Wildfire Woman,False,2023,Doom Metal,True,13861,,,,2023.0,3,4,7
Person,Jessica Ward,,,,,13862,,,,,1,0,1
Person,Meike Döhn,,,,,13863,,,,,1,0,1
Person,Aysel Scheibe,,,,,13864,,,,,1,0,1
Person,Peter Knapp,,,,,13865,,,,,1,0,1
Album,Dynamite Dancing,,2023,Indie Folk,True,13866,2017,,2023,2023.0,2,6,8
Person,Jo Stewart,,,,,13867,, $PARK,,,1,0,1
Person,Jake Bailey,,,,,13868,,,,,1,0,1
Person,Marie Munoz,,,,,13869,,,,,1,0,1
Person,Alicia Jordan,,,,,13870,,,,,1,0,1
Person,Ronald Yates,,,,,13871,,,,,2,0,2
RecordLabel,Coolt Groove,,,,,13872,,,,,0,1,1
Song,Iron Tracks,True,2016,Synthwave,False,13873,2016,,,2016.0,3,6,9
Album,Whistle and Steel,,2006,Southern Gothic Rock,False,13874,2006,,,2006.0,4,4,8
Song,Runaway Rails,True,2023,Desert Rock,True,13875,,,,2023.0,4,10,14
Person,Li Hu,,,,,13876,,,,,1,0,1
Person,Jun Wan,,,,,13877,,,,,2,0,2
Person,Jing Duan,,,,,13878,,,,,1,0,1
Person,Na Kong,,,,,13879,,,,,1,0,1
Person,Tao Dai,,,,,13880,,,,,1,0,1
Person,Xiuying Ma,,,,,13881,,,,,1,0,1
Person,Chao Lai,,,,,13882,,,,,2,0,2
Album,Conductor's Heartbeat,,2007,Indie Folk,True,13883,2007,,,2007.0,1,8,9
Person,Viktor Kreusel,,,,,13884,,,,,2,0,2
Person,Clemens Henck,,,,,13885,,,,,1,0,1
Person,Diether Lachmann,,,,,13886,,,,,1,0,1
Person,Marlene Juncken,,,,,13887,,,,,2,0,2
Song,Citrus Speedway,True,2020,Doom Metal,True,13888,2017,,,2020.0,4,4,8
Person,Li Tao,,,,,13889,,,,,1,0,1
Person,Yong Lin,,,,,13890,,,,,1,0,1
Song,Chrome and Tangerine,False,1998,Lo-Fi Electronica,True,13891,1998,,,1998.0,3,13,16
Person,Na Qin,,,,,13892,,,,,1,0,1
Song,Roadside Mandarin,True,2024,Dream Pop,True,13893,,,,2024.0,3,7,10
Person,Jun Luo,,,,,13894,,,,,2,0,2
Person,Guiying Qiu,,,,,13895,,,,,1,0,1
Person,Wei Kong,,,,,13896,,,,,1,0,1
Person,Fang Han,,,,,13897,,,,,1,0,1
Person,Katie Bryant,,,,,13898,,,,,1,0,1
Person,Chao Yi,,,,,13899,,,,,1,0,1
Song,Peels and Wheels,True,2017,Dream Pop,True,13900,,,,2017.0,2,3,5
Person,Ryan Richards,,,,,13901,,,,,1,0,1
Person,Tracy Vazquez,,,,,13902,,,,,1,0,1
Album,Nasal Meatball Misadventures,,2012,Alternative Rock,True,13903,,,,2012.0,2,6,8
Song,Forbidden Fleshy Appendage Insertion,True,2020,Indie Folk,True,13904,,,,2020.0,2,11,13
Person,Diana Trujillo,,,,,13905,,,,,1,0,1
Person,Christina Robinson,,,,,13906,,,,,2,0,2
Person,Sharon Parrish,,,,,13907,,,,,2,0,2
Person,Brian Nguyen,,,,,13908,,,,,1,0,1
Person,Robert Anderson,,,,,13909,,,,,2,0,2
Person,Ryan Blevins,,,,,13910,,,,,1,0,1
Person,Samantha Snow,,,,,13911,,,,,1,0,1
Person,Morgan Brown,,,,,13912,,,,,1,0,1
Album,Marcus and the Meaty Nostril Dilemma,,2017,Indie Folk,True,13913,,,,2017.0,2,3,5
Person,Heinz-Georg Bolzmann,,,,,13914,,,,,2,0,2
Person,Imke Hartmann,,,,,13915,,,,,1,0,1
Song,Culinary Cranial Complications,True,2029,Dream Pop,True,13916,,,,2029.0,4,8,12
Person,Jie Feng,,,,,13917,,,,,1,0,1
Person,Yang Su,,,,,13918,,,,,2,0,2
Person,Xiulan Liang,,,,,13919,,,,,2,0,2
Person,Li Lei,,,,,13920,,,,,1,0,1
Person,Alexander Ramirez,,,,,13921,,,,,1,0,1
Album,Hooves and Hopes,,2022,Lo-Fi Electronica,True,13922,,,,2022.0,5,4,9
Album,Mint Julep Memories,,2017,Doom Metal,True,13923,,,2017,2017.0,3,4,7
Person,Ryohei Ito,,,,,13924,,,,,1,0,1
Person,Maaya Hayashi,,,,,13925,,,,,1,0,1
Album,The Last Furlong,,2020,Synthwave,True,13926,2020,,,2020.0,2,8,10
Person,Nataniel Nazarewicz,,,,,13927,,,,,2,0,2
Person,Róża Bełz,,,,,13928,,,,,2,0,2
Person,Jeremi Pronobis,,,,,13929,,,,,1,0,1
Song,Silk and Stirrups,False,2009,Southern Gothic Rock,True,13930,2009,,,2009.0,5,3,8
Song,Swift Paths of Linguistic Harmony,False,2016,Southern Gothic Rock,True,13931,2016,,,2016.0,4,3,7
Person,Mary Williams,,,,,13932,,,,,2,0,2
Album,Echoes of a Universal Tongue,,2011,Southern Gothic Rock,True,13933,,,,2011.0,9,5,14
Song,Bridges Between Words and Worlds,False,2026,Indie Folk,True,13934,2026,,,2026.0,4,7,11
Person,Jun Chen,,,,,13935,,,,,1,0,1
Person,Qiang Yan,,,,,13936,,,,,1,0,1
Person,Juan Zou,,,,,13937,,,,,2,0,2
Person,Yang Xie,,,,,13938,,,,,1,0,1
Person,Hüseyin Paffrath,,,,,13939,,,,,2,0,2
RecordLabel,Riveted Sonata Studios,,,,,13940,,,,,0,1,1
Song,Melody of Shared Understanding,True,2010,Synthwave,True,13941,,,,2010.0,2,10,12
Person,Juan Zhao,,,,,13942,,,,,2,0,2
Person,Ping Jiang,,,,,13943,,,,,1,0,1
Person,Gang Fan,,,,,13944,,,,,1,0,1
Song,Dust and Mirages,False,2029,Dream Pop,True,13945,,,,2029.0,4,14,18
Person,Xia Fan,,,,,13946,,,,,1,0,1
Person,Brenda Day,,,,,13947,,,,,1,0,1
Person,Kelly Kim,,,,,13948,,,,,1,0,1
Person,Yong Fang,,,,,13949,,,,,2,0,2
Person,Ming Zhong,,,,,13950,,,,,1,0,1
Person,Juan Liu,,,,,13951,,,,,1,0,1
Person,Ping Wen,,,,,13952,,,,,2,0,2
Person,Willie Johnson,,,,,13953,,,,,1,0,1
Person,Luis Green,,,,,13954,,,,,1,0,1
Album,Saguaro Shadows,,2019,Emo/Pop Punk,True,13955,2019,,,2019.0,3,8,11
Album,Sunbleached Memory,,1997,Dream Pop,True,13956,,,,1997.0,3,7,10
Song,Echoes of the Final Horizon,True,2026,Indie Rock,True,13957,,,,2026.0,4,6,10
Person,Mees Oude Heer,,,,,13958,,Midnight Herald,,,1,0,1
Person,Jennifer Vang,,,,,13959,,,,,1,0,1
Album,Whispers Beyond the Apocalypse,,1984,Alternative Rock,True,13960,,,,1984.0,2,9,11
Album,Twilight of Infinite Endings,,2020,Indie Folk,True,13961,,,,2020.0,2,8,10
Person,Na Ren,,,,,13962,,,,,2,0,2
Person,Yan Ye,,,,,13963,,,,,1,0,1
RecordLabel,Soundstage,,,,,13964,,,,,0,2,2
Song,The Last Goodbye's Farewell,True,2007,Oceanus Folk,False,13965,,,,2007.0,2,13,15
Person,Lalo Salgado Cazorla,,,,,13966,, $OUL,,,1,0,1
Person,Georgina Piñol-Guerra,,,,,13967,,,,,2,0,2
Person,Luigina Stoppani-Sandi,,,,,13968,,,,,1,0,1
Song,Copper and Silver Whispers,True,2022,Jazz Surf Rock,True,13969,,,,2022.0,3,6,9
Person,Jerzy Ksel,,,,,13970,,,,,2,0,2
Person,Lilla Giammusso,,,,,13971,,,,,1,0,1
Person,Salvi Giorgetti,,,,,13972,,,,,1,0,1
Song,Loose Change Lullaby,True,2023,Doom Metal,True,13973,2023,,,2023.0,3,4,7
Person,Agata Bähr-Metz,,,,,13974,,,,,1,0,1
Person,Gudrun Atzler,,,,,13975,,,,,2,0,2
Song,Coins of Forgotten Dreams,True,2026,Indie Rock,True,13976,,,,2026.0,3,10,13
Person,Agnolo Zaccardo-Leonetti,,,,,13977,,Midnight Apparatus,,,1,0,1
Song,Pocket Change Ballad,False,2017,Space Rock,True,13978,,,,2017.0,2,7,9
Person,Yan Hu,,,,,13979,,,,,1,0,1
Person,Wei Xu,,,,,13980,,,,,1,0,1
Person,Guiying Deng,,,,,13981,,,,,1,0,1
Person,Thomas Leon,,,,,13982,,,,,2,0,2
Person,Chao Yuan,,,,,13983,,,,,1,0,1
Song,Whispers of a Poet's Ink,True,2026,Indie Pop,True,13984,,,,2026.0,9,6,15
Song,Seven Verses Before Dawn,True,2013,Lo-Fi Electronica,True,13985,,,2013,2013.0,7,14,21
Song,Silhouettes of Unwritten Lines,False,2010,Dream Pop,True,13986,,,,2010.0,1,5,6
Person,Xiuying Cai,,,,,13987,, PRVYER,,,2,0,2
Person,Tao Yuan,,,,,13988,,,,,1,0,1
Person,Guiying Wen,,,,,13989,,,,,1,0,1
Song,The Feminine Manuscript,False,2012,Post-Apocalyptic Folk,True,13990,,,,2012.0,3,16,19
Song,Hold On Tight,True,2013,Doom Metal,True,13991,,,,2013.0,1,4,5
Person,Šimon Urban,,,,,13992,,,,,1,0,1
Person,Jeffery Williams,,,,,13993,,,,,2,0,2
Song,After the Storm,True,2020,Dream Pop,True,13994,,,2020,2020.0,3,4,7
Person,Martin Anderson,,,,,13995,,,,,1,0,1
RecordLabel,Ieuan Rhythms,,,,,13996,,,,,0,1,1
Album,Healing Together,,2010,Doom Metal,True,13997,,,,2010.0,2,7,9
Person,Claudius Geißler,,,,,13998,,,,,2,0,2
Person,Gerard Hornig,,,,,13999,,,,,3,0,3
Person,Ildiko Carsten-Thies,,,,,14000,,,,,2,0,2
Person,Antonia Mülichen,,,,,14001,,,,,1,0,1
Person,Krystyna Lübs,,,,,14002,,,,,2,0,2
Song,Breathe Through This,True,2028,Synthwave,True,14003,,,,2028.0,2,4,6
Person,Ping He,,,,,14004,,KING PROPH,,,1,0,1
Person,Ming Wan,,,,,14005,,,,,2,0,2
Person,Li Jia,,,,,14006,,,,,1,0,1
Song,"Tiny Seeds, Endless Horizons",True,2021,Southern Gothic Rock,True,14007,,,,2021.0,5,5,10
Person,Eckard Werner,,,,,14008,,,,,1,0,1
Person,Zbigniew Stey,,,,,14009,,,,,1,0,1
Person,Milo Hendriks,,,,,14010,,,,,1,0,1
Song,Whispers of Potential,False,2017,Southern Gothic Rock,True,14011,2017,,,2017.0,9,4,13
Person,James George,,,,,14012,,,,,2,0,2
RecordLabel,Sanctuary Shoes,,,,,14013,,,,,0,1,1
Song,Microscopic Beginnings,False,2024,Dream Pop,True,14014,2024,,,2024.0,4,11,15
Person,Ralph Johnston,,,,,14015,,,,,2,0,2
Person,Jeremy Macias,,,,,14016,,,,,1,0,1
Person,Daniel Edwards,,,,,14017,,,,,1,0,1
Person,Deborah Brown,,,,,14018,,,,,2,0,2
Person,Stacy Bryant,,,,,14019,,,,,1,0,1
Person,Tanya Evans,,,,,14020,,,,,1,0,1
Song,The Quiet Spark,True,2020,Dream Pop,True,14021,,,2020,2020.0,1,7,8
Person,Fang Yi,,,,,14022,,,,,2,0,2
Album,Whispers of Stone Peaks,,2020,Speed Metal,False,14023,,,,2020.0,3,6,9
Song,Currents of Forgotten Valleys,True,2013,Americana,True,14024,2013,,,2013.0,1,10,11
Album,Waterlines and Ridge Shadows,,2007,Dream Pop,True,14025,,,,2007.0,3,8,11
Person,Derek Baxter,,,,,14026,, DR3AM,,,1,0,1
Person,Renee Matthews,,,,,14027,,,,,1,0,1
Person,Qiang Yang,,,,,14028,,,,,1,0,1
Person,Tao Fang,,,,,14029,,,,,2,0,2
Song,Echoes Between Water and Height,True,2023,Indie Folk,True,14030,2023,,,2023.0,4,5,9
Person,Pieter van Dijk,,,,,14031,, Halston,,,1,0,1
Person,Lindsey Broeshart,,,,,14032,,,,,1,0,1
Person,Fernanda Carocci,,,,,14033,,,,,2,0,2
Song,Monotonía Infinita,True,2010,Indie Rock,True,14034,2010,,,2010.0,2,3,5
Song,Desgastado por la Rutina,True,2020,Doom Metal,True,14035,,,,2020.0,2,6,8
Person,Alexander Budig,,,,,14036,,,,,1,0,1
Song,Suspiros de Hastío,False,1986,Southern Gothic Rock,True,14037,1986,,,1986.0,2,7,9
Album,Gris y Sin Energía,,2009,Indie Pop,True,14038,2002,,,2009.0,2,9,11
Song,Cobblestone Whispers,True,2017,Americana,True,14039,,,,2017.0,2,5,7
Person,Laura Harrison,,,,,14040,,,,,1,0,1
Person,Yong Cheng,,,,,14041,,,,,1,0,1
Person,Jing Guo,,,,,14042,,,,,1,0,1
Person,Chao Yuan,,,,,14043,,,,,1,0,1
RecordLabel,Verdana,,,,,14044,,,,,0,1,1
Song,Seine's Midnight Bloom,True,2011,Lo-Fi Electronica,True,14045,,,2011,2011.0,5,11,16
Person,Yan Zhu,,,,,14046,,,,,3,0,3
Song,Montmartre Petals,True,2022,Space Rock,True,14047,,,,2022.0,4,6,10
Song,Lavender and Lace of the Left Bank,True,2017,Indie Folk,True,14048,2017,,,2017.0,3,6,9
Person,Raymond Robinson,,,,,14049,,,,,1,0,1
Person,David Flores,,,,,14050,,,,,1,0,1
Person,Lance Garcia,,,,,14051,,,,,2,0,2
Person,Valerie Pena,,,,,14052,,,,,2,0,2
Album,The Broken Halo of Sally S.,,2022,Psychedelic Rock,True,14053,,,,2022.0,3,6,9
Person,Jie Cao,,,,,14054,,,,,1,0,1
Person,Ming Lei,,,,,14055,,,,,1,0,1
Person,Miss Allison King,,,,,14056,,,,,3,0,3
Song,Fragments of a Simple Girl,True,2023,Synthwave,True,14057,,,2023,2023.0,5,12,17
Song,Saints and Sinners in Row G,True,2027,Space Rock,True,14058,,,,2027.0,3,8,11
Person,Richard Cook,,,,,14059,,,,,1,0,1
Person,Gary Edwards,,,,,14060,,,,,1,0,1
Person,James Perry,,,,,14061,,,,,2,0,2
Person,Connie Turner,,,,,14062,,,,,1,0,1
Person,Erica Poole,,,,,14063,,,,,2,0,2
Person,Cassandra Hernandez,,,,,14064,,,,,1,0,1
RecordLabel,Kiso Harmony Records,,,,,14065,,,,,0,1,1
Song,Sally's Unsung Rebellion,True,2029,Southern Gothic Rock,True,14066,,,,2029.0,3,8,11
Song,Echoes of Ararat's Peaks,True,2028,Indie Rock,True,14067,,,,2028.0,3,8,11
Person,Isis van Tours-Kathagen,,,,,14068,, Eden,,,1,0,1
Person,Yong Hou,,,,,14069,,,,,1,0,1
Person,Li Zhou,,,,,14070,,,,,1,0,1
Person,Chao Qiu,,,,,14071,,,,,1,0,1
Song,Rhythm of the Armenian Highlands,True,2026,Desert Rock,True,14072,,,,2026.0,1,6,7
Person,Li Kang,,,,,14073,,,,,1,0,1
Song,Ancestral Winds and Ancient Stones,True,2017,Dream Pop,True,14074,,,,2017.0,1,4,5
Song,Melodies of Golden Light,True,2010,Psychedelic Rock,True,14075,,,,2010.0,2,8,10
Person,Katrina Valentine,,,,,14076,, Vector Blue,,,1,0,1
Person,Laura Roberts,,,,,14077,,,,,1,0,1
Person,Matthew Li,,,,,14078,,,,,1,0,1
Person,Kyle Daniel,,,,,14079,,,,,2,0,2
Song,Harmonies Under Open Skies,True,2026,Dream Pop,True,14080,,,,2026.0,2,13,15
Person,Xia Xiong,,,,,14081,,,,,1,0,1
Album,Radiant Chorus at Dawn,,2013,Darkwave,True,14082,2013,,2013,2013.0,3,7,10
Person,Richard Kennedy,,,,,14083,,,,,1,0,1
Person,Lei Liu,,,,,14084,,,,,1,0,1
Person,Kathleen Sandoval,,,,,14085,,,,,1,0,1
Song,Sunbeam Serenade,False,2005,Doom Metal,True,14086,,,,2005.0,2,20,22
Person,Yong Shen,,,,,14087,,,,,1,0,1
Song,Sealskin Secrets,True,2029,Desert Rock,True,14088,,,2029,2029.0,3,4,7
Person,Ping Xiang,,,,,14089,,,,,1,0,1
Person,Na Zou,,,,,14090,,,,,1,0,1
Song,Tides of Transformation,True,2023,Synthwave,True,14091,,,,2023.0,3,4,7
Person,Wei Lu,,,,,14092,,,,,1,0,1
Person,Juan Yang,,,,,14093,,,,,1,0,1
Song,Moonlit Metamorphosis,False,1998,Speed Metal,True,14094,,,,1998.0,3,8,11
Song,Sule Skerry's Lament,False,2027,Synthwave,True,14095,,,,2027.0,5,2,7
Person,Hridaan Rout,,,,,14096,,,,,2,0,2
Song,Strings of the Homeland,True,2007,Psychedelic Rock,True,14097,,,,2007.0,2,5,7
Person,Rebecca Webb,,,,,14098,,,,,1,0,1
Song,Acoustic Roots Revival,True,2023,Indie Folk,True,14099,2023,,,2023.0,3,4,7
Person,Martino Federico,,,,,14100,,,,,2,0,2
Person,Kimberly Porter,,,,,14101,,,,,1,0,1
Song,Whispers from the Village Square,True,2028,Psychedelic Rock,True,14102,2028,,,2028.0,3,6,9
Person,Michael Benson,,,,,14103,,,,,1,0,1
Person,Christy Hodges,,,,,14104,,,,,1,0,1
Person,Wanda Ray,,,,,14105,,,,,2,0,2
Person,Amy Carroll,,,,,14106,,,,,1,0,1
Song,Folklore's Heartbeat,True,2020,Blues Rock,True,14107,,,2033,2020.0,3,4,7
Person,Tao Hu,,,,,14108,,,,,2,0,2
Song,Frozen Boulevards,True,1993,Indie Pop,True,14109,,,,1993.0,3,3,6
Person,Abraham Becker,,,,,14110,,,,,2,0,2
Person,Juliusz Hawrylak,,,,,14111,,,,,1,0,1
Album,Streetlights in Snow,,2021,Synthwave,True,14112,,,2021,2021.0,9,4,13
Person,Cheryl Delgado,,,,,14113,,,,,2,0,2
Person,Vittoria Mazzanti,,,,,14114,,,,,3,0,3
Person,Barbara Smith,,,,,14115,,,,,2,0,2
RecordLabel,Lakeside Lounge,,,,,14116,,,,,0,2,2
Song,Silent Concrete,True,2020,Symphonic Metal,True,14117,,,2020,2020.0,2,3,5
Song,Whispers Between Snowflakes,True,2017,Indie Folk,True,14118,,,,2017.0,2,30,32
Person,Jie Huang,,,,,14119,,,,,1,0,1
Song,Detroit Metal Rhythm,False,2028,Dream Pop,True,14120,2028,,,2028.0,3,8,11
Person,Chao Chen,,,,,14121,,,,,1,0,1
Person,Ming Xiang,,,,,14122,,,,,4,0,4
Person,Jing Zhu,,,,,14123,,,,,1,0,1
Song,Welded Dreams,True,1986,Indie Rock,True,14124,,,,1986.0,3,4,7
Song,Precision and Chrome,False,2017,Indie Folk,True,14125,,,2026,2017.0,3,7,10
Person,Cheryl Walker,,,,,14126,,,,,1,0,1
Person,Kelly Gilbert,,,,,14127,,,,,2,0,2
Song,Factory Floor Symphony,True,1994,Blues Rock,True,14128,,,,1994.0,3,11,14
Song,Quill and Ink,True,2025,Desert Rock,True,14129,,,,2025.0,4,8,12
Person,Jing Du,,,,,14130,,,,,1,0,1
Person,Dustin Newman,,,,,14131,,,,,3,0,3
Person,Qiang Lu,,,,,14132,,,,,1,0,1
Person,Jun Han,,,,,14133,,,,,2,0,2
Song,Stratford's Prodigy,False,2029,Lo-Fi Electronica,True,14134,,,,2029.0,5,6,11
Person,Gang Zou,,,,,14135,,Lunar Confetti,,,2,0,2
Song,Sonnets of the Heart,True,2013,Doom Metal,True,14136,2007,,,2013.0,2,18,20
Person,Ashley Andrade,,,,,14137,,,,,1,0,1
Person,Timothy Lin,,,,,14138,,,,,1,0,1
Person,Darrell Wilson,,,,,14139,,,,,2,0,2
Person,Laura Moore,,,,,14140,,,,,2,0,2
Song,Words Beyond Time,False,2023,Doom Metal,True,14141,,,,2023.0,3,9,12
Person,Mechthilde Kühnert,,,,,14142,,,,,2,0,2
Song,The Crusader's Lament,True,2017,Darkwave,True,14143,,,,2017.0,2,9,11
Person,Emmi Biggen,,,,,14144,,,,,1,0,1
Person,Maike Trubin,,,,,14145,,,,,2,0,2
Song,Armor of Passion,False,2028,Jazz Surf Rock,True,14146,2028,,,2028.0,5,10,15
Person,Yan Chen,,,,,14147,,,,,1,0,1
Person,Min Qiao,,,,,14148,,,,,1,0,1
Person,Guiying Su,,,,,14149,,,,,1,0,1
Person,Tao Huang,,,,,14150,,,,,1,0,1
Song,Kingdoms of Desire,False,2014,Southern Gothic Rock,True,14151,2014,,,2014.0,1,3,4
Person,James Copeland,,,,,14152,,,,,1,0,1
Song,Warrior's Serenade,True,2007,Indie Folk,True,14153,,,,2007.0,3,3,6
Song,Fragments of a Mirror,True,1998,Dream Pop,True,14154,,,,1998.0,3,3,6
Person,Gary Wilson,,,,,14155,,,,,1,0,1
Song,The Unnamed Reflection,True,2019,Indie Folk,True,14156,,,,2019.0,2,7,9
Song,Silhouettes of Uncertainty,True,1987,Blues Rock,True,14157,,,,1987.0,2,4,6
Person,Dusan Ullmann,,,,,14158,,,,,4,0,4
Song,Festive Thresholds and Candlelit Dreams,True,2018,Dream Pop,True,14159,2018,,2018,2018.0,2,5,7
Person,Paweł Gęca,,,,,14160,,,,,1,0,1
Person,Liwia Cygal,,,,,14161,,,,,1,0,1
Person,Adrian Jeszka,,,,,14162,,,,,2,0,2
Person,Aleksander Sypień,,,,,14163,,,,,1,0,1
RecordLabel,Schupfart Sound Studios,,,,,14164,,,,,0,1,1
Song,Whispers of Homecoming Celebrations,True,2026,Jazz Surf Rock,True,14165,,,,2026.0,6,5,11
Person,Jie Ding,,,,,14166,,,,,1,0,1
